สวัสดีค่ะจะติดต่อขอใบรับรอง แม่จะเอาไปยื่นขอทุนกับหน่วยงานค่ะ ที่เป็นใบรับรองประมาณว่าหนูศึกษาอยู่ที่นี่จริง หนูต้องติดต่อช่องทางไหนหรอคะ,ขอเอกสาร/ใบรับรอง
สวัสดีครับ ขออนุญาตสอบถาม เรื่องจบครับ พอดีผมแจ้งจบไปตั้งแต่ต้นปีแล้ว แต่เกรดเพิ่งออกได้ไม่นาน ผมลองเช็คใน reg ดูเห็นมีที่ให้ส่งเอกสาร แบบนี้ผมต้องทำอะไรไหมครับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
สอยถามเรื่องค่าเทมอค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
เวลาขอหนังสือรับรองอ่ะค่า,ขอเอกสาร/ใบรับรอง
สวัสดีค่ะ 6007612259 โทร (0845380103) เป็นบัณฑิตนะคะ พอดีบริษัทที่ทำงานต้องการ Transcript(Eng) และ หนังสือรับรองคุณวุฒิ(Eng) ด่วนมาก เลยยื่นคำร้อง + ชำระเงิน ไปเมื่อ 14:28 ของวันนี้ค่ะ,ขอเอกสาร/ใบรับรอง
จากที่ได้โควต้าแล้วจดทะเบียนไม่ได้เพราะผลเซเทยังไม่ขึ้นค่ะ,ลงทะเบียนเรียน
สอบถามค่า หลังจากได้รับการแก้ไขนามสกุลเรียบร้อยแล้ว นับตั้งแต่วันนี้คือสามารถใช้ชื่อใหม่ได้เลยใช่ไหมคะ,ประวัตินักศึกษา
เกรดขึ้นหมดแล้วครับ,เกรด
เลือกเป็นส่งทางไปรษณีย์ EMS ไปค่ะ,ขอเอกสาร/ใบรับรอง
จ่ายเรียบร้อยเเล้วค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
เอกสารจบในที่นี้ หมายความรวมถึงเอกสารรับรองการศึกษาครบตามหลักสูตรด้วยใช่ไหมครับ หรือว่าหากเกรดออกครบแล้ว สามารถขอใบนี้เพื่อไปประกอบการสมัครงานได้ก่อนครับผม,ขอเอกสาร/ใบรับรอง
ถ้าจะขอใบเสร็จค่าเล่าเรียนกับใบรับรองไปเบิกของข้าราชการต้องทำยังไงหรอคะ,ขอเอกสาร/ใบรับรอง
ถ้าดรอปw แล้วเซ้ม จะขึ้นว่า w ไหม,เกรด
สอบถามคะ คืออยากแก้ไขข้อมูลประวัตินักศึกษาต้องทำยังไงบ้างคะ,ประวัตินักศึกษา
แบบเซคที่ต้องการมันเต็ใแล้วอะค่ะ,ลงทะเบียนเรียน
ถ้าทะเบียนยังไม่อนุมัติมีผลต่อการลงเรียนในวันที่4-5นี้มั้ยคะ,ลงทะเบียนเรียน
เอกสารที่ขอออนไลน์ คือจะส่งทางไปรษณีย์ให้ด้วยหรอคะ,ขอเอกสาร/ใบรับรอง
ไม่ทราบว่าออฟฟิศที่ศูนย์รังสิตเปิดให้บริการไหมคะ ยินดีไปที่ออฟฟิศเพื่อติดต่อขอรับเอกสารค่ะ,ขอเอกสาร/ใบรับรอง
สมมติขึ้นทะเบียนแล้วเอกสารจะจัดส่งมาเลยไหมคะหรือต้องขอในระบบใหม่,ขอเอกสาร/ใบรับรอง
รบกวนสอบถามเรื่องจ่ายค่าเทอมของนักศึกษา ที่จะขึ้น ปี 3 เทอม 1 ปี 2564 จะต้องจ่ายค่าเทอมเมื่อไรค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
ช่วยดึงข้อมูลไปเซค2ให้หน่อยได้ไหมคะ พอดีว่า เรียนพนแล้วค่ะ😥,ลงทะเบียนเรียน
อันนี้สามารถชำระออนไลน์ได้มั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
ผมจดทะเบียนไปวันที่24มิถุนาครับ,ลงทะเบียนเรียน
"ขออนุญาตสอบถามค่ะ พอดีต้องยื่นหนังสือรับรองคุณวุฒิและใบแสดงผลการเรียนให้ที่ทำงาน
แต่ในระบบที่ให้ขอออนไลน์มันไม่มีให้ติ๊กค่ะ อย่างงี้ต้องติดต่อยังไงคะ",ขอเอกสาร/ใบรับรอง
ต้องเสียเงินเพื่อให่ได้เอกสารด่วนแกน่ะเหรอคะ,ขอเอกสาร/ใบรับรอง
แต่หนูทำเรื่องลงทะเบียนล่าช้าไปนะคะ,ลงทะเบียนเรียน
สอบถามค่ะ   เรื่องการลงทะเบียน ของคณะวิศวกรรมศาสตร์   สาขา  เทคโนโลยียานยนต์   เป็นโครงการพิเศษ หรือเปล่า  เริ่มลงทะเบียนได้วันไหนคะ,ลงทะเบียนเรียน
เพื่อเพิ่มรายวิชาให้ครบ,ลงทะเบียนเรียน
คือผมติด i วิชา EI402,เกรด
พอดีหนูลืมจ่ายค่าเทอมตามกำหนดสามารถไปจ่ายอีกทีในช่วงไหนได้บ้างคะ,ชำระเงิน/ใบเสร็จรับเงิน
หากยังไม่ถึง 2.00 จะโดนรีไทร์เลยไหมคะ,เกรด
ขออนุญาตสอบถามค่ะ ไม่ทราบว่าเงินคืนค่าเทอมจะได้ประมาณเมื่อไหร่คะ?,ชำระเงิน/ใบเสร็จรับเงิน
สอบถามสถานะวิชาในเว็บตรวจสอบวิชาเรียนขึ้นว่าปิดหมายความว่ายังไงหรือคะ,ลงทะเบียนเรียน
มีคำถามเกี่ยวกับการลงทะเบียนครับ,ลงทะเบียนเรียน
เห็นตัวอย่าง เป็นqr codeให้ไปส่งเพิ่ม,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ถ้าเปลี่ยนชื่อ ภาษาอังกฤษใหม่ใช้เวลาทำการกี่วันหรอครับ,ประวัตินักศึกษา
ไม่มีขึ้นให้แสดงใบเสร็จอ่ะค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
เขาต้องการใบรับรองที่กระทรวงการคลังออกให้ว่า​ แต่ละ​ ม.เก็บค่าเทอมได้เท่าไร,ขอเอกสาร/ใบรับรอง
ขอสอบถามคือหนูอยากเรียนในรายวิชาTU 108,ลงทะเบียนเรียน
"ตัว ""เอกสารตรวจสอบวุฒิการศึกษา"" เราสามารถติดตามสถานะได้จากที่ไหนบ้างครับ หรือว่าต้องติดตามจากโรงเรียนของเราอย่างเดียว",ขอเอกสาร/ใบรับรอง
ชำระเงินแบบส่งไปรษณีย์ แต่ทางมหาลัยแจ้งว่ามหาลัยปิด ให้ขอแบบออนไลน์ แต่ reg ในระบบของผม ไม่มีให้ขอครับ,ชำระเงิน/ใบเสร็จรับเงิน
หนูจะได้ไฟล์วันไหนเหรอคะ,ขอเอกสาร/ใบรับรอง
แล้วสามารถเช็คสถานะพัสดุได้ยังไงบ้างคะ,ขอเอกสาร/ใบรับรอง
เว็บมันรวนแบบยังไม่เคยขึ้นหน้าจดทะเบียนเลย แล้วหนูก็ยังกดได้ไม่ครบอะค่ะ,ลงทะเบียนเรียน
สอบถามค่ะ เป็นนักศึกษารหัส 54 กำลังเตรียมเอกสารไปศึกษาต่อต่างประเทศ แต่เนื่องจากมหาวิทยาลัยไม่สามารถตรวจสอบเอกสารที่ออกในรูปแบบอิเล็กทรอนิกสืและมี QR Code ได้ + สำนักทะเบียนไม่ได้เปิดให้มีการขอคัดเอกสารในรูปแบบ Hardcopy ไม่ทราบว่าพอจะมีทางในการออกอีเมล์แจ้งทางมหาวิทยาลัยในอังกฤษได้มั้ยคะ,ขอเอกสาร/ใบรับรอง
"ก็คือระว่าง 30-45 วันนี้ผมยังสามารถขอใบสถานะนักศึกษาได้อยู่ใช่มั้ยครับ

พอดีจะเอาไป work and travel",ขอเอกสาร/ใบรับรอง
พอดีง่าชำระเงินไปแล้ว ละทางเว็บก็ขึ้นว่าไม่รับส่งไปรษณีอะค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
ขอความกรุณาช่วยดำเนินการตามเหตุผลและความจำเป็นที่เกิดขึ้นให้ด้วยครับ,ชำระเงิน/ใบเสร็จรับเงิน
สามารถขอได้ทางช่องทางไหนได้บ้างครับ แต่ถ้าเป็นทางออนไลน์ได้จะสะดวกครับ,ขอเอกสาร/ใบรับรอง
สวัสดีค่ะ รบกวนเช็คเลขจดหมายที่ส่งเอกสารหนังสือจบให้หน่อยได้มั้ยคะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
เช็คกับทางเนติ ใช้เป็นเอกสาร PDF ครับ คงขอออนไลน์เอา,ขอเอกสาร/ใบรับรอง
แต่ว่าลงSection อื่นไปแทนแล้วค่ะจะเป็นอะไรไหมคะ,ลงทะเบียนเรียน
ถ้าชำระสัปดาห์นี้ทันไหมครับ,ชำระเงิน/ใบเสร็จรับเงิน
ถ้ายังไม่ขึ้นให้พิมพ์ใบแจ้งจบ แสดงว่ายังต้องรอก่อนใช่ไหมระ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
การ regrade ครับ,เกรด
สวัสดีค่ะ 6310610305 น.ส.พลอยวรินทร์ ศุภบวรเสถียร นักศึกษาชั้นปีที่2 พึ่งสังเกตจากใน tu reg ว่า นามสกุลในภาษาอังกฤษเขียนผิด จาก Supabowornsathian เป็น Supabowornsathain ค่ะ ต้องการแก้ไข สามารถแก้ไขได้ทางไหนคะ,ประวัตินักศึกษา
ถ้าชื่อภาษาอังกฤษในใบขึ้นทะเบียนเป็นนักศึกษาไม่ตรงกับบัตรประชาชนจะมีปัญหาอะไรไหมครับ,ประวัตินักศึกษา
สวัสดีค่ะ พอดีอยากทราบว่ามีวิธีเช็คสถานภาพนักศึกษาของการเป็นนักศึกษามั้ยคะ พอดีพึ่งลาออกไปค่ะ,สถานภาพนักศึกษา
แจ้งจบไปตั้งแต่เทอมที่แล้วแต่ยังไม่มีให้กด ขึ้นทะเบียนบัณฑิตเลย,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ขอใบรับรองจบแบบอิเล็กทรอนิกส์ไว้อ่าค่ะ,ขอเอกสาร/ใบรับรอง
จ่ายทางระบบแล้วต้องการเอกสารไปเบิกราชการทำยังไงคับ,ขอเอกสาร/ใบรับรอง
เอกสารนี้ถือว่าสมบูรณ์ไหมคะ,ขอเอกสาร/ใบรับรอง
สวัสดีครับผมต้องการใบทรานสคริปต์ และใบจบครับ รับได้ที่ไหนครับ,ขอเอกสาร/ใบรับรอง
คือเอกสารที่จะเอาไปใช้เค้าขอเป็นตัว official ถ้าไม่ใช่จะต้องเอาตัวก๊อปปี้ไป notirized ก่อน ไม่ทราบว่าเอกสารที่ขอทางออนไลน์ี้เป็นตัว official มั้ยคะ หรือต้องเป็นเอกสารที่มอจะส่งทางไปรษณีย์ถึงจะเป็นตัว officia;,ขอเอกสาร/ใบรับรอง
เรื่องการถอนเพิ่มวิชาเรียนครับ,ลงทะเบียนเรียน
รายการนี้หนูชำระโดยหักผ่านบัญชีอัตโนมัติวันที่ 10 สิงหาแล้วค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
ไม่ได้ชำระเงินค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
คือทางสำนักงานที่หนูจะยื่นต่อทุนเขาขอใบรับรองที่เป็นฉบับจริงอะค่ะ เขาบอกว่าให้ทางมหาลัยทำเอกสารฉบับจริงส่งทางไปรษณีย์มาให้ ไม่ทราบว่าทำได้ไหมคะ หรือว่าทางระบบออนไลน์เท่านั้น,ขอเอกสาร/ใบรับรอง
คือจะหาเอกสารคำร้อง แต่ว่าเข้าไปผิดเว็บอะค่ะ,ขอเอกสาร/ใบรับรอง
และเอกสารเก่าผมมีเรียบร้อยแล้ว ทำไมถึงต้องนำส่งเอกสารขึ้นทะเบียนใหม่ครับ,ขอเอกสาร/ใบรับรอง
คือเป็นรายวิชาที่ขออาจารย์มาน่ะค่ะ ไม่ได้ขอผ่านโควต้าค่ะ,ลงทะเบียนเรียน
รบกวนสอบถามเพิ่มเติมค่ะ เข้าไปดูในปฏิทินการศึกษา ระบุไว้ว่าวันที่ 7 กันยา คือวันที่จะถูกถอนชื่อออกจากการเป็นนักศึกษา,สถานภาพนักศึกษา
ตรงปริญญาที่ได้รับอ่ะค่ะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
สอบถามเรื่องใบเสร็จการชำระเงินค่าเทอมที่จะนำไปใช้เบิกค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
มีปุ่มเดียว ไม่มีปุ่มเพิ่มถอนค่ะ,ลงทะเบียนเรียน
ผมยังไม่ได้ทำเรื่องแจ้งจบครับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ถ้าอย่างนั้รจะขอใบคาดว่าจะจบแทนได้มั้ยคะ,ขอเอกสาร/ใบรับรอง
"ถ้าการขอเอกสารออนไลน์ ใช้ระยะเวลานานกว่า การไปขอหน้าเค้าเตอร์สำนักทะเบียน  แต่ด้วยสถานการณ์ตอนนี้ อยากให้ตู้ขอเอกสารหน้าหอป๋วย สามารถใช้บริการได้นะคะ  

ขอบคุณค่ะ",ขอเอกสาร/ใบรับรอง
แล้วมันเลยกำหนดมาแล้ว,ชำระเงิน/ใบเสร็จรับเงิน
ขึ้นทะเบียนบัณฑิตใช่มั้ยครัย,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
รายวิชาที่จะเปิดซัมเมอร์ มีวิชาอะไรบ้างหรอคะ เหมือนในเว็บยังไม่อัพเดทเลยค่ะ,ลงทะเบียนเรียน
สวัสดีค่ะ อยากแก้ไขที่อยู่ในใบแจ้งจบการศึกษาค่ะ พอดีที่อยู่ผิดน่ะค่ะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
สวัสดีค่ะ ขออนุญาติสอบถามเรื่องการแจ้งจบ รหัสนศ. 6102641195 ค่า,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
พอดีเห็นกำหนดในแอพเลยงงค่ะว่าต้องจ่ายถึงวันไหนกันแน่คะ,ชำระเงิน/ใบเสร็จรับเงิน
ไม่แน่ใจว่าจะสามารถตรวจสอบได้อย่างไรคะว่าถึงคิวที่จะต้องเข้าไปรับแล้ว หรือว่าทางสำนักทะเบียนจะมีการโทรมาแจ้งอีกทีเมื่อถึงคิวคะ,ขอเอกสาร/ใบรับรอง
ปุ่มขึ้นทะเบียนบันทิตไม่มีงะคับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
รหัส58คณะแพทย์ ตอนนี้สามารถขอใบรับรองคุณวุฒิได้ไหมครับ,ขอเอกสาร/ใบรับรอง
ในหลักสูตรคณะบังคับ แบบนี้ต้องทำยังไงคะ,ลงทะเบียนเรียน
ซึ่งผมอยู่ศูนย์ลำปาง เลยอยากทราบว่าตรงนี้เป็นสาระสำคัญในการออกใบtranscript ไหมครับ,ขอเอกสาร/ใบรับรอง
อยากสอบถามเรืาองการขอหนังสือรับรองอนุปริญญาค่ะ,ขอเอกสาร/ใบรับรอง
อยากสอบค่าพวกหนังสือรับรอง transcript ตัวจริงจะจัดส่งทางไปรษณีย์เมื่อไรค่ะ,ขอเอกสาร/ใบรับรอง
แจ้งขอใบรับรองออนไลน์ไปในเว็บregtuใช้เวลาเท่าไหร่จะส่งมาให้คะ,ขอเอกสาร/ใบรับรอง
สถานะนักศึกษาจะอยู่ถึงตอนไหนคะ,สถานภาพนักศึกษา
ขอถามอีกนิดนึงนะคะ ข้อมูลในหน้าตรวจสอบจบ จะอัพเดทพรุ่งนี้ด้วยใช่ไหมคะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ถ้าจ่ายค่าเทอมโรงเรียนเก่าก็จะไม่มีจ่ายค่ามหาลัยน้องอีกค่ะอาจารย์,ชำระเงิน/ใบเสร็จรับเงิน
เพราะได้ชำระไปเต็มจำนวนแล้วคะ,ชำระเงิน/ใบเสร็จรับเงิน
อยากจะขอใบเบิกค่าเทอมอิเล็กทรอกนิกส์,ขอเอกสาร/ใบรับรอง
คณะบัญชีหลักสูตรบริหารไม่ได้วิชาหลักซักวิชานี่ผิดปกติมั้ยคะ,ลงทะเบียนเรียน
สวัสดีดีค่ะ อยากสอบถามเกี่ยวกับเรื่องเอกสารหน่อยค่ะ คือได้รับทุนของลูกทหารผ่านศึกซึ่งในการรับแต่ละครั้งต้องกรอกฟอร์มตามที่หน่วยงานให้มา สามารถทำอย่างไรได้บ้างคะ,ขอเอกสาร/ใบรับรอง
สอบถามหน่อยคะะ พอดีขอใบทรานสคริปออนไลน์ไป กี่วันถึงได้อ่ะคะ,ขอเอกสาร/ใบรับรอง
ไม่ได้ถูกลบค่ะ ตารางเรียนก็ขึ้นมาแล้ว แต่ว่ายังไม่ได้ชำระเงิน เพราะทำเรื่องผ่อนผันไป ก็คือรอชำระวันที่30 สิงหาอย่างเดียวใช่มั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
และก็ ใบรับรองสอบไล่ได้ครับทุกวิชา ใช่อันเดียวกับหนังสือรับรองจากสภา มธ ไหมครับ,ขอเอกสาร/ใบรับรอง
"สามารถทํารายการได้เเล้วครับ 

ขอสอบถามเพิ่มเติมครับ
- ในส่วนของขั้นตอนการชําระเงิน สามารถทําผ่านMobile Baking ได้ไหมครับ (สังเกตุดูจากใบเเจ้งการชําระเงิน ไม่มี QR Code เเละเลขบัญชี) พร้อมกับการส่งสลิปโอนเงินที่ไหนด้วยไหมครับ 
- ใช้เวลาทําการเพื่อส่งเอกสารอิเล็กทรอนิกส์ ประมาณ 5 วันตามเวลาราชการ ผมเข้าใจถูกต้องใช่ไหมครับ?

ขอบคุณครับผม",ชำระเงิน/ใบเสร็จรับเงิน
ขออนุญาตสอบถามครับ คือผมนำส่งเอกสารขึ้นทะเบียนนักศึกษาปริญญาโทไปหลายรอบแล้วครับ แต่สถานะไม่ผ่านอะครับ เลยอยากสอบถามว่าทำไมอะครับ,สถานภาพนักศึกษา
ตอนนี้คือผมเหลือเกรดวิชาฝึกงานตัวเดียว ถ้าเกรดออกแล้วจะมีการแก้ไขใช่ไหมครับ,เกรด
เกรดซัมเมอร์หนูยังไม่ออก,เกรด
สามารถถ่ายรูปแจ้งจบในแอพ Tu pic now ได้ภายในวันนี้ใช่ไหมคะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
"นส.พินัดดา เนตยานันท์ 6024765338
ติดต่อเรื่องเอกสารใบรับรองจบที่ยังไม่ได้รับทางไปรษณีย์ค่ะ ไม่ทราบว่าจะสามารุได้รับเมื่อไหร่คะ พอดีต้องนำไปสมัครงานค่ะ",ขอเอกสาร/ใบรับรอง
สอบถามหน่อยครับว่าทางสำนักทะเบียนได้จัดส่งใบจบที่ขึ้นทะเบียนบัณฑิตให้แล้วยังครับ,ขอเอกสาร/ใบรับรอง
ธรรมศาสตร์นี่ ขึ้นทะเบียนบัณฑิตได้เมื่อไหร่ครับ ต้องใช้เอกสารไปเรียนต่อครับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
รูปแรกเป็น ก่อนเพิ่มถอน แต่รูปสองเป็นเพิ่มถอนแล้ว,ลงทะเบียนเรียน
หนูจะทำเรื่องขอทรานสคริปด้วย,ขอเอกสาร/ใบรับรอง
สวัสดีค่า ถ้าจ่ายค่าเทอมหลังวันที่3กันยาจะโดนเพิกถอนการลงทะเบียนมั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
หนูลงวิชาผิด แต่ยืนยันไปแล้ว,ลงทะเบียนเรียน
หากมีความประสงค์ในการชำระตอนนี้สามารถชำระผ่านทางใดได้บ้างครับ,ชำระเงิน/ใบเสร็จรับเงิน
หรือขอลงทะเบียนใหม่ได้มั้ยคะ จะได้ลดค่าเทอม50% ไปเลย จะได้ไม่งง🥲🥲,ชำระเงิน/ใบเสร็จรับเงิน
มันไม่มีให้ขึ้นลงทะเบียนบัณฑิตต้องทำยังไงครับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
สวัสดีค่ะ หนูอยากสอบถามเรื่องการลงทะเบียนเรียนข้ามสถาบันค่ะ คือหนูอยากทราบว่าหนูสามารถไปลงทะเบียนเรียนที่มหาวิทยาลัยไหนได้บ้างเหรอคะ หรือหนูสามารถไปเรียนข้ามสถาบันที่ม.รามคำแหงได้ไหมคะ,ลงทะเบียนเรียน
ต้องรอเกรดออกด้วยใช่ไหมครับ,เกรด
เเต่ทำไมในเวปtuมันยังไม่ขึ้นจบให้อะคับ,สถานภาพนักศึกษา
ช่วงเพิ่มถอนจะเปิดรับมั้ยคะ🥺,ลงทะเบียนเรียน
ขอโทษด้วยนะคะ งงนิดหน่อยเพราะที่ทำในระบบคือแจ้งว่าเป็นค่าส่งเอกสารทางไปรษณีย์ และจะจัดส่งเอกสารภายใน7วันทำการ แต่ตอนนี้แจ้งว่าส่งเอกสารทางไปรษณีย์ไม่ได้,ชำระเงิน/ใบเสร็จรับเงิน
เว็บล่มคะ ลงทะเบียนไม่ได้เลยคะ,ลงทะเบียนเรียน
ผ่อนผันค่าเทอมโดยไม่ผ่านที่ปรึกษาได้มั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
สอบถามครับ กรณีศึกษาที่ผ่อนผันค่าเทอม เเล้วต้องการชำระวันนี้ เเต่ไม่มีช่องทางการชำระเงินขึ้นในเเอพ ต้องทำยังไงครับ,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีค่ะ หนูตรวจสอบกับสำนักทรัพย์สินแล้ว ทางนั้นแจ้งว่าไม่มียอดค้างชำระนะคะ,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีค่ะหนูนักศึกษาปี4 กำลังจะสำเร็จการศึกษาในปีนี้ จะสอบถามเรื่องการขอใบรับรองการจบ,ขอเอกสาร/ใบรับรอง
แต่ถ้าเกรดออกครบก็สามารถขอtranscriptได้แล้วใช่ไหมครับ,ขอเอกสาร/ใบรับรอง
จะได้รับการตอบกลับเอกสารประมาณกี่วันหรอคะ,ขอเอกสาร/ใบรับรอง
"ถ้าเราลงทะเบียนเรียน 3ตัว ในเทอมนั้น

แล้วเราจะดรอปw 1 วิชา เหลือ2ตัว สามารถทำได้ไหมคะ?

หรือว่าแม้ว่าจะถอนแต่ขั้นต่ำต้องเหลืออย่างน้อย 3 ตัวคะ?",ลงทะเบียนเรียน
อยากได้มบทรานสคริปหรือใบจบอีกอ่ะครับ,ขอเอกสาร/ใบรับรอง
ชำระแล้วเราต้องติดต่อการคลังไหมคะ ในกรณีชำระ mbanking,ชำระเงิน/ใบเสร็จรับเงิน
เป็นการย้ายที่ไม่ถามความสมัครใจเลยค่ะ,ลงทะเบียนเรียน
ผมได้ทำการขอใบรับรองการเป็นนักศึกษาออนไลน์ไปแล้ว จะได้รับตอนไหนครับ,ขอเอกสาร/ใบรับรอง
เพิ่งจ่ายไปเมื่อกี้ครับ,ชำระเงิน/ใบเสร็จรับเงิน
จนวันนี้จดทะเบียนแล้ว,ลงทะเบียนเรียน
ดึงวิชานั้นย้อนหลังได้ไหมคะ,ลงทะเบียนเรียน
เปลี่ยนชื่อนามสกุลต้องกรอกเอกสารอะไรบ้างคะ,ประวัตินักศึกษา
เราสามารถลงเรียนศูนย์พัทยาได้ไหมคะ,ลงทะเบียนเรียน
วันนี้จะหมดการลงทะเบียนที่จะได้รับเงินส่วนลดช่วยเหลือ,ลงทะเบียนเรียน
Payment list ของหนูมันไม่ขึ้นอะไรเลยค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
กดเพิ่มถอนรายวิชาแล้วครับ,ลงทะเบียนเรียน
เเต่ว่าชำระค่าใช้จ่ายไปหมดเเล้วนานเเล้วนะคะ,ชำระเงิน/ใบเสร็จรับเงิน
"ขอสอบถามค่ะ คือที่หนูกรอกตรงอาชีพมารดา,ผู้ปกครองอะค่ะหนูไม่ได้กรอกคำว่าประมงไป เเต่มันขึ้นคำว่าประมงไปด้วยจะต้องเเก้ไหมคะ",ประวัตินักศึกษา
ถ้าเราได้เกรด acc,เกรด
แล้วก็ช่วยเหลือนักศึกษาให้มากกว่านี้หน่อยนะคะ ถ้าต้องขอแบบอิเล็กทรอนิกส์ก็ต้องเสียตังเพิ่มอีกใบละ50 เศรษฐกิจแบบนี้อะนะคะ?,ขอเอกสาร/ใบรับรอง
ขอใบรับรองการเป็รนักศึกษาออนไลน์ จ่ายเงินแล้วต้องส่งสลิปไหมคะ,ขอเอกสาร/ใบรับรอง
คือหนูจะแก้แค่เบอร์โทรศัพท์บ้านที่ไม่ได้ใช้แล้ว และเบอร์บ้านมันขึ้นเป็นเบอร์ติดต่อแทน,ประวัตินักศึกษา
ในกรณีที่เปลี่ยนรหัสไปแล้วเมื่อวาน จะดำเนินการใช้รหัสใหม่ได้ประมาณกี่วันหรอคะ หนูกลัวว่าวันเพิ่มถอนพรุ่งนี้จะเข้าระบบไม่ได้ เพราะไม่แน่ใจว่าต้องใช้รหัสไหนค่ะ,ลงทะเบียนเรียน
ทีนี้พอดีมันจะถึงกำหนด deadline ในการส่งเอกสารแล้วของทางนู่นแล้ว,ขอเอกสาร/ใบรับรอง
อยากสอบถามข้อมูลว่า ถ้าอยากได้ใบผลของปีการศึกษา2563 สามารถยื่นคำร้องออนไลน์ได้เลยใช่ไหมครับ เลขทะเบียน 6130736165 0959617940,ขอเอกสาร/ใบรับรอง
ผมเป็นนักศึกษา62ครับ แล้วลืมจ่ายค่าเทอม ผมสามารถลงทะเบียนเรียนใหม่ได้ในวันไหนครับ,ลงทะเบียนเรียน
พอดีผมเป็นรุ่น 60 ได้ทำการขอ Transcript ออนไลน์ไป แต่เหมือน Catalog มันหายไป,ขอเอกสาร/ใบรับรอง
รับการอนุมัติจบคือต้นปีหน้าเลยรึเปล่าคะ ประมาณปลายมกรา-กุมภา,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
