ตรวจสอบผลการส่งเอกสารทางไปรษณีย์,ขอเอกสาร/ใบรับรอง
แล้วถ้าถึงวันลงทะเบียนเรียนแต่ลงทะเบียนนศ ยังไม่ขึ้นว่าอนุมัติ จะสามารถลงทะเบียนเรียนได้มั้ยคะ,ลงทะเบียนเรียน
สวัสดีครับ คือผมสงสัยว่าวิชา tu100 ปีนี้เปิดสอนแค่เทอม 1 หรอครับ,ลงทะเบียนเรียน
สวัสดีครับ ผมแจ้งขอจบการศึกษาไม่ทันต้องทำอย่างไรครับ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ขอสอบถามหน่อยคะ หนูลงทะเบียนล่าช้าไปช่วงซัมเมอร์ ทีนี้หนูชำระค่าเทอมไปแล้ว แต่ทางคลังยังไม่ตัดเงินหนูสามารถติดต่อตามเรื่องได้จากไหนบ้างคะ,ชำระเงิน/ใบเสร็จรับเงิน
ที่อยู่ตามทะเบียนบ้านไม่ใช่ที่อยู่นี้อ่ะคะ,ประวัตินักศึกษา
พอดีได้ขอใบรับรองสอบไล่ครบทุกวิชาแล้ว จะอัพโหลดหลักฐานสำเร็จการศึกษาอ่ะค่ะในการขึ้นทะเบียนเป็นนักศึกษา แต่ก่อนหน้านี้ได้ทำการอัพโหลดไปแล้ว จึงไม่สามารถอัพโหลดใหม่ได้อย่างนี้ต้องทำยังไงอ่อคะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ไม่ทราบว่าใบคำร้องออนไลน์ สำหรับการขอเรียนวิชาที่เปิดในภาคพิเศษในเทอมเดียวกัน แต่พอดีวิชาชนกันเลยต้องไปเรีบนของภาคพิเศษวิชานึง ต้องใช่คำร้องหหนหรอคับ,ขอเอกสาร/ใบรับรอง
เมื่อไหร่ ใบรับรองวุฒิจะส่งมาคะ,ขอเอกสาร/ใบรับรอง
สอบถามค่ะ ขึ้นทะเบียนบัณฑิตนี่ต้องทำยังไงอะคะ พอดีไม่ขึ้นแทบให้กดเหมือนในวิธีที่บอกมาอะค่ะ หรือว่าต้องรอรอบต่อไปคะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
วันพรุ่งนี้ คือต้องกดขอโควต้าก่อนใช่ไหมครับ,ลงทะเบียนเรียน
วันที่ 4-5 กดยืนยันลงทะเบียน,ลงทะเบียนเรียน
ค่าเทอมละคะ,ชำระเงิน/ใบเสร็จรับเงิน
ผมต้องลงเรียนพรุ่งนี้เเล้วอะครับ พอจะตามให้ได้ไหมครับ,ลงทะเบียนเรียน
จะขึ้นทะเบียนบัณฑิต,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ขอใบรับรอง,ขอเอกสาร/ใบรับรอง
มีวิธีไหนมั้ยคะ ที่จะขอใบรับรองวุฒิก่อนได้,ขอเอกสาร/ใบรับรอง
กำหนดการเพิ่มถอนคือเหมือนเดิมหรือเปล่าคะ สำหรับคนที่ลงและชำระเงินแล้ว หรือเปลี่ยนเป็นวันที่6-15,ชำระเงิน/ใบเสร็จรับเงิน
แล้วใบเสร็จก็คือเอาไปเบิกของค่าราชการได้เลนมั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
แล้วสรุปจ่ายค่าเทอมวันไหนคะ,ชำระเงิน/ใบเสร็จรับเงิน
แต่ว่าปกติวิชานี้เปิดสอนทุกเทอมใช่มั้ยครับ,ลงทะเบียนเรียน
สามารถขอใบรับรองผลการศึกษาได้ทางไหนคะ,ขอเอกสาร/ใบรับรอง
การแก้ไขข้อมูลในระบบให้ถูกต้องเพื่อที่จะนำส่งในการลดค่าเทอมอะค่ะ รวมถึงการแก้ไขที่อยู่ไหมคะ กรณีที่นศ.ย้ายทะเบียนบ้านเข้ามาอยู่หอใน ต้องเข้าไปแก้ไขที่อยู่ปัจจุบันไหมคะ,ประวัตินักศึกษา
"ขอสอบถามค่ะ คือที่หนูกรอกตรงอาชีพมารดา,ผู้ปกครองอะค่ะหนูไม่ได้กรอกคำว่าประมงไป เเต่มันขึ้นคำว่าประมงไปด้วยจะต้องเเก้ไหมคะ",ประวัตินักศึกษา
รหัส64 ลงทะเบียนวันที่4 กี่โมงคะ,ลงทะเบียนเรียน
ต้องจ่ายค่าเทอมเก่าก่อนใช่ไหมคะถึงจะกลับมาเรียนปกติได้,ชำระเงิน/ใบเสร็จรับเงิน
ชำระตามวันกำหนด,ชำระเงิน/ใบเสร็จรับเงิน
สอบถามเกี่ยวกับการแก้ไขข้อมูลค่าที่จะแก้คือเบอร์โทรศัพท์บ้านค่ะ คือไม่ได้ใช้เบอร์นั้นแล้ว แต่มันไม่มีในฟอร์มที่เขาส่งมาให้แก้ไขค่ะ,ประวัตินักศึกษา
มันขึ้นเป็นเบอร์ติดต่อปัจจุบันค่ะ แต่ปัจจุบันไม่ได้ใช้แล้ว,ประวัตินักศึกษา
ตรงที่ขีดสีแดงคือตรงที่จะแก้ไขนะคะ ทั้งของตัวนักศึกษาและของผู้ปกครองค่ะ,ประวัตินักศึกษา
สอบถามค่ะทำไมในใบชำระเงินไม่ลด50%คะต้องรอไหมคะ หรือว่าชำระเงินไปก่อนคะ,ชำระเงิน/ใบเสร็จรับเงิน
วันที่4เริ่มลงทะเบียนเรียนได้กี่โมงคะ,ลงทะเบียนเรียน
วิชาโควตาคืออะไรคะ,ลงทะเบียนเรียน
อยากสอบถามการจ่ายค่าเทอมใน TU great ครับ,ชำระเงิน/ใบเสร็จรับเงิน
ผมไม่สามารถจ่ายได้ตเองทำยังไงครับ,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีครับคือว่าเอกสารขึ้นทะเบียนของผมยังไม่ขึ้นอนุมัติเลยครับ ผ่านมานานหลายสัปดาห์แล้ว,ขอเอกสาร/ใบรับรอง
สวัสดีครับในแอพ tu greats รูปโปรไฟล์ไม่ขึ้นรูปคือปกติหรือไม่ครับ,ประวัตินักศึกษา
อันนี้คือจะส่งแก้นามสกุลใส่ผิดอะคะ แล้วส่งไปที่เมลแล้วแต่เมลตอบกลับมาแบบนี้ค่ะ,ประวัตินักศึกษา
ขอสอบถามค่าา หนูต้องใช้ใบปริญญาบัตรในการขึ้นทะเบียนนักศึกษาของป โท หนูสามารถใช้ใบสอบไล่ครบทุกวิชาก่อนได้มั้ยคะ หนูสอบถามการขึ้นทะเบียนบัณฑิตทางเมล เจ้าหน้าที่บอกว่าสามารถขึ้นทะเบียนบัณฑิตได้ต้นเดือนกันยา แต่การขึ้นทะเบียนนักศึกษาใหม่ หมดเขตวันที่ 22สิงหาค่ะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
เวปไซต์จะเปิดให้กดค้นหารายวิชาเทอม1/2564ตอนไหนหรอครับ,ลงทะเบียนเรียน
ไม่ทราบว่าตอนนี้ยังแก้ไขข้อมูลนักศึกษาได้ไหมคะ,ประวัตินักศึกษา
หนูเพิ่งสังเกตเห็นว่าตรงตำบลมันผิดค่ะไม่รู้ว่าเด้งไปอันนั้นได้ยังไง,ประวัตินักศึกษา
"ตัว ""เอกสารตรวจสอบวุฒิการศึกษา"" เราสามารถติดตามสถานะได้จากที่ไหนบ้างครับ หรือว่าต้องติดตามจากโรงเรียนของเราอย่างเดียว",ขอเอกสาร/ใบรับรอง
"📍ช่องทางการขอแก้ไขข้อมูลในระบบ www.reg.tu.ac.th 📣 1️⃣ นักศึกษากรอกแบบฟอร์มขอแก้ไขประวัติ 👇🏻
 https://www.reg.tu.ac.th/th/Picture/AttFile/1b103b6b-2bfa-4b89-b0d2-b7b54897c31e

2️⃣ส่งแบบฟอร์มขอแก้ไขประวัติ ผ่านช่องทางอีเมลตามศูนย์ที่ศึกษา 
📮enroll@reg.tu.ac.th(รังสิต/ลำปาง/พัทยา)
📮prachan@reg.tu.ac.th(ท่าพระจันทร์)",ประวัตินักศึกษา
ตอนนี้ยังไม่แสดงผงการขอโควต้าเลยค่ะ,ลงทะเบียนเรียน
ถ้ายังไม่มีวิชาโควต้าก็ไม่ต้องดึงมาใช่มั้ยคะ,ลงทะเบียนเรียน
ใบรับรองผลการศึกษามีแค่ภาษาอังกฤษหรอคะ,ขอเอกสาร/ใบรับรอง
ขอบคุณค่ะ วันนี้เปิดลงทะเบียนบัณฑิตวันแรก ลิงค์ลงคือในระบบreg.tu.ac. th,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
สวัสดีค่ะ ไม่สารถติดต่อขอรับปริญญาบัตรได้ค่ะ ไม่มีการตอบกลับอีเมล และหมายเลขโทรศัพท์ 0915760869 ค่ะ,ขอเอกสาร/ใบรับรอง
พอดีจดทะเบียนวันนี้ แต่มันยังไม่มีขึ้นเลยอะค่ะ,ลงทะเบียนเรียน
ไม่ทราบว่าออฟฟิศที่ศูนย์รังสิตเปิดให้บริการไหมคะ ยินดีไปที่ออฟฟิศเพื่อติดต่อขอรับเอกสารค่ะ,ขอเอกสาร/ใบรับรอง
สวัสดีค่า อยากสอบถามค่ะพอดีเอกสารที่ส่งไปตอนนี้ยังไม่อนุมัติเลยค่ะ ของรอบ3นะคะ จะทันตอนลงทะเบียนเรียนมั้ยคะ แบบจะมีปัญหาอะไรมั้ยคะ🥺,ลงทะเบียนเรียน
คือผมไม่สามารถเข้าไปจดทะเบียนของบัณฑิตศึกษาได้น่ะครับ (โครงการพิเศษ) รหัส 6219030076,ลงทะเบียนเรียน
สอบถามค่าเปิดให้ลงมะเบียนกี่โมงตะ,ลงทะเบียนเรียน
พอดีไม่ขึ้นให้จดทะเบียน,ลงทะเบียนเรียน
"ต้องขออภัยด้วยค่ะ พอดีอ่านข้อมูลผิด 
จริงๆเป็นวันที่ 6 เพิ่มถอนล่าช้า",ลงทะเบียนเรียน
สวัสดีค่ะ อยากสอบถามเรื่องการจดทะเบียนเรียนน่ะค่ะ พอดีก่อนหน้านี้ได้ยื่นเรื่องขอผ่อนผันค่าเทอมปีการศึกษาที่จะถึงไป แต่พอเข้าไปดูที่รายการจดทะเบียนมันไม่มีรายวิชาขึ้นเลยค่ะ,ลงทะเบียนเรียน
แบบนี้ต้องลงทะเบียนช่วงจดทะเบียนล่าช้าใช่ไหมคะ,ลงทะเบียนเรียน
ลงทะเบียนรายวิชาเรียบร้อยก็เริ่มเรียนเลยใช่มั้ยคะ,ลงทะเบียนเรียน
ลงทะเบียนใหม่ของรายวิชาถ้าลงแล้วไม่ต้องลงใหม่ใช่มั้ยคะ,ลงทะเบียนเรียน
ขอบคุณค่ะ มันจะมีปุ่มให้กดเหมือนลงทะเบียนปกติเลยใช่ไหมคะ,ลงทะเบียนเรียน
ก็คือรอชำระวันที่30อย่างเดียวเลย,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีค่ะ จดทะเบียนเรียนแต่ว่าวิชา TU 105 ขึ้นว่า ยังไม่ผ่านรายวิชาบังคับก่อน/ร่วม ค่ะ จะต้องแก้ยังไงคะ,ลงทะเบียนเรียน
ขอสอบถามค่ะ ลงทะเบียนรายวิชารหัส64ลงตั้งเเต่วันที่2-5หรอคะ เเต่ในกำหนดบอก4-5 อันไหนหรอคะ,ลงทะเบียนเรียน
"สวัสดีค่ะ จดทะเบียนเรียนแต่ว่าวิชา TU 105 ขึ้นว่า ยังไม่ผ่านรายวิชาบังคับก่อน/ร่วม ค่ะ จะต้องแก้ยังไงคะ 

รหัสนักศึกษา 6406710068 

Tel.0928655606",ลงทะเบียนเรียน
วิชาโควต้าจะไม่ใช่วิชาที่อยู่ในคณะที่ตนเองเรียนใช่ไหมคะ,ลงทะเบียนเรียน
ของหนู TU104 กับ TU 105 ดึงรายวิชามาจากโควตาอ่ะค่ะ,ลงทะเบียนเรียน
เราสามารถขอวิชาโควต้ากับคณะที่ตนเองเรียนอยู่ได้ไหมคะ,ลงทะเบียนเรียน
ลงทะเบียนเรียนผิด แก้ไขได้มั้ยครับบ,ลงทะเบียนเรียน
ถ้างั้นก็สามารถขอวิชาโควต้ากับคณะเจ้าของวิชา ที่ไม่ใช่คณะที่ตนเองเรียนอยู่ได้ใช่ไหมคะ,ลงทะเบียนเรียน
แล้วถ้างั้นนักศึกษาที่ขอเรียนวิชาโควต้ากับคณะที่ตนเองไม่ได้เรียนอยู่ เขาขอเรียนไปเพื่ออะไรคะ,ลงทะเบียนเรียน
สวัสดีค่ะ หนูนักศึกษา ป.โท สงสัยเรื่องการขึ้นทะเบียนค่ะ ตามที่โพสต์คือต้องขึ้นทะเบียนก่อนถึงจะจดทะเบียนได้ แต่มันมีใบรับรองแพทย์ที่ต้องแนบด้วยค่่ะ เลยสงสัยแนบทีหลังได้ไหมเพราะวันนี้วันที่ 31 แล้ว,ลงทะเบียนเรียน
รบกวนสอบถามค่ะ ถ้าลงเซคบ่ายไปแล้ว แต่จะย้ายมาเซคเช้านี่ต้องรอวันเพิ่มถอนรายวิชาใช่ไหมคะ,ลงทะเบียนเรียน
แต่ว่าเพื่อนที่ลง TU105 ก็ขึ้นแบบนี้เหมือนกันเลยค่ะ,ลงทะเบียนเรียน
Section ที่ต้องลงตามตารางเรียนเต็มต้องทำอย่างไรคะ,ลงทะเบียนเรียน
จะมีผลต่อวิชาที่เคยขอโควตาไว้ไหมคะ🥺,ลงทะเบียนเรียน
ปี1สามารถลงทะเบียนวิชาเลือกในคณะนอกจากผลโควตาที่กำหนดมาให้ได้มั้ยคะ,ลงทะเบียนเรียน
แต่ว่าลงSection อื่นไปแทนแล้วค่ะจะเป็นอะไรไหมคะ,ลงทะเบียนเรียน
ขอสอบถามครับ ในการเลือกรายวิชามีวิชาที่บังคับเลือกเลือก หรือเปล่า (คณะพาณิชยศาสตร์และการบัญชี เอกบริหารธุรกิจ) และต้องลงกี่วิชา กี่หน่วยกิตครับ,ลงทะเบียนเรียน
แจ้งจบภาคซ่อมล่าช้าค่ะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
ทำไมในเวบไม่เห็นให้มีจดทะเบียนเลยอะครับ,ลงทะเบียนเรียน
สวัสดีค่ะคือหนูเคยขอใบรับรองผลออนไลน์เเล้วมันต้องไปดาวโหลดตรงไหนหรอคะคือหนูไม่เห็นว่ามันจะส่งมาทางอีเมลเลยอะค่ะ,ขอเอกสาร/ใบรับรอง
ชำระเงินวันที่เท่าไหร่คะ,ชำระเงิน/ใบเสร็จรับเงิน
สอบถามคะ ถ้าวิชาtu104 105 ได้โควต้าเรียนตอนเทอม2 วันที่4 เราก็ไม่ต้องทำอะไรกับ2วิชานี้ใช่มั้ยคะ,ลงทะเบียนเรียน
สวัสดีค่ะ จะสอบถามว่ารหัส63ที่ลงทะเบียนเรียนไปแล้วแต่ยังไม่ได้จ่ายเงินสรุปต้องลงทะเบียนใหม่วันไหนคะ,ลงทะเบียนเรียน
สวัสดีค่ะ คือถ้าตอนนี้ต้องการสำเนาเอกสารใบรับรองกับทรานสคริป แบบเอกสารจริงๆ + มีตราประทับของมหาลัยที่ซองเอกสาร จะต้องดำเนินการยังไงได้บ้างหรอคะ พอดีเข้าไปในเว็บแล้วมีแต่แบบอิเล็กทรอนิกส์ (เห็นในประกาศเจ้าหน้าที่ WFH ถึงวันที่ 1) จำเป็นต้องใช้เพื่อยื่นเอกสารสมัคร ป.โท ต่างประเทศค่ะ,ขอเอกสาร/ใบรับรอง
นศ ใหม่ โครงการปกติ เริ่มลงทะเบียนวันไหนครับ,ลงทะเบียนเรียน
ค่าใช้จ่ายในการเพิ่มถอนประมาณเท่าไรคะ,ชำระเงิน/ใบเสร็จรับเงิน
เป็นนักศึกษาโครงการพิเศษที่ลงทะเบียนแล้วค่ะ,ลงทะเบียนเรียน
ต้องลงช่วง2-5ใหม่ใช่ไหมคะ,ลงทะเบียนเรียน
คือเทอมนี้หน่วยกิตหนูเต็มแล้ว ไม่สามารถลงtu050ได้ และ050ก็ไม่ได้อยู่ในวิชาโควต้าด้วย เทอม2หนูสามารถลงtu050ได้มั้ยคะ🥺,ลงทะเบียนเรียน
ตามประกาศนี้ ถ้าลงทะเบียนไปแล้ว จ่ายเงินไปแล้ว ต้องทำยังไงคะ,ลงทะเบียนเรียน
สอบถามค่ะ   เรื่องการลงทะเบียน ของคณะวิศวกรรมศาสตร์   สาขา  เทคโนโลยียานยนต์   เป็นโครงการพิเศษ หรือเปล่า  เริ่มลงทะเบียนได้วันไหนคะ,ลงทะเบียนเรียน
"รบกวนสอบถามค่ะ เคยลงทะเบียน1/64 แล้วเมื่อวันที่ 9 ก.ค. 64 แต่ยังไม่ได้ชำระค่าธรรมเนียม คำถามคือ
1.ไม่ต้องลงทะเบียนใหม่แล้วใช่ไหมคะ
2.จำนวนเงินที่ขึ้น ตามภาพ วันที่30 ส.ค.64 จะปรับลง 50% ใช่ไหมคะ",ลงทะเบียนเรียน
ค่าเทอมใหม่จะขึ้นวันจ่ายใช่ไหมคะ,ชำระเงิน/ใบเสร็จรับเงิน
"ดิฉันจดทะเบียนเรียนใน TBS quota แต่ดิฉันลืมดึงรายวิชาจากโควตาแผน จึงทำให้ผลการจดทะเบียนไม่ขึ้นที่หน้าreg tu ตารางเรียนก็ไม่ขึ้น ดิฉันได้ติดต่อสำนักทะเบียนของมหาลัย ผลการขอโควต้าถูกลบออกจากระบบ  
ดิฉันควรทำอย่างไรคะ ดิฉันขออภัยและขอคำชี้แนะ 
ด้วยความเคารพ 
นางสาวพัชรา นาราศรี",ลงทะเบียนเรียน
ดิฉันควรทำอย่างเพื่อให้ขอโควตาเรียนได้คะ,ลงทะเบียนเรียน
มหาวิทยาลัยทั่วโลกเค้ามี policy ให้ส่ง transcript โดยตรงมาจาก instituition โดยตรงนะคะ... แล้วให้นักศึกษาทำอย่างไรหรอคะ,ขอเอกสาร/ใบรับรอง
สวะสดีค่ะ สามารถขอใบเกรดที่ระบุวันจบเป็นไฟล์ pdf ได้ไหมคะ?,ขอเอกสาร/ใบรับรอง
ตอนนี้จดทะเบียนเรียนTU105ไม่ได้ครับ,ลงทะเบียนเรียน
สวัสดีค่ะ ไม่ทราบว่าตอนนี้ขอผ่อนผันค่าเทอมทันไหมคะ,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีค่ะ ขอสอบถามเรื่องค่าเทอมได้มั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
รบกวนถามอีกเรื่องนะคะ สภามหาวิทยาลัยยังไม่อนุมัติปริญญาบัตรให้เลยค่ะ จะสามารถเช็คได้ไหมคะว่าจะอนุมัติเมื่อไหร่,ขอเอกสาร/ใบรับรอง
"เซค067101 กับ 067102ครับ
ผมต้องทำยังไงบ้างครับ",ลงทะเบียนเรียน
เคยลงทะเบียนไปแล้วค่ะ แต่ทำเรื่องผ่อนผันค่าเทอม แล้วในแอปtu ก็ยังไม่ได้ปรับลดค่าเทอม 50% เห็นในระเบียบการปรับใหม่ว่าให้จ่าย 30 สิงหา-3 กันยา ตอนที่จ่ายคือจ่ายแค่50% ใช่มั้ยคะ หรือจ่ายเต็มแล้วมหาลัยจะคืนทีหลัง,ลงทะเบียนเรียน
ตารางเรียนมันขึ้นมาแล้วอ่ะค่ะ เลยไม่ทราบว่าต้องลงทะเบียนใหม่มั้ยเพื่อที่จะจ่ายค่าเทอมแค่50%,ลงทะเบียนเรียน
กำหนดการนัดรับบัตรนักศึกษา ถ้าไม่สะดวกไปรับตามวันนั้น ขอรับทีหลังได้ไหมครับ,ขอเอกสาร/ใบรับรอง
หนูเรียน ป.โท ลงทะเบียนเรียนได้ถึงวันที่ 5 สิงหาคมค่ะ พอดีจะทุนเรียนดี แต่ทุนมาช้า น่าจะประกาศตอนเปิดเทอม เลยอยากขอผ่อนผันค่าเทอมไปก่อนน่ะค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
สำหรับคนที่ลงไปเเล้วในช่วงก่อนที่จะมีประกาศเเต่ยังไม่ได้จ่ายเงินต้องลงใหม่ไหมครับถ้าต้องการส่วนลด,ชำระเงิน/ใบเสร็จรับเงิน
ในเว็บไซต์ไม่ขึ้นให้กดปุ่มลงทะเบียนเรียนอะค่ะ,ลงทะเบียนเรียน
คือชื่อผมมันผิดอะครับ,ประวัตินักศึกษา
เรื่องการลงทะเบียนวิชาเรียนของเด็กปีนี้ครับ,ลงทะเบียนเรียน
พอดีใน tu reg ไม่มีปุ่มจดทะเบียน,ลงทะเบียนเรียน
จดทะเบียนทางไหนได้บ้างครับ,ลงทะเบียนเรียน
สอบถามเรื่องการดรอปเรียนหน่อยค่ะ ถ้าจ่ายค่าเทอมไปแล้วต้องทำยังไง รายละเออียดเป็นยังไงบ้างคะ,ชำระเงิน/ใบเสร็จรับเงิน
ถ้าส่งคำร้องขอแก้ที่อยู่ตามทะเบียนบ้าน จะเปลี่ยนไปกับที่อยู่ปัจจุบันมั้ยคะ เนื่องจากปัจจุบันยังอยู่ที่เดิม แต่ทะเบียนบ้านย้ายไปอีกที่นึง,ประวัตินักศึกษา
ไม่ค่ะอันนี้คือระดับบัณฑิตอ่ะค่ะ,แจ้งจบ/ขึ้นทะเบียนบัณฑิต
อยากสอบถามถ้าลงไปช่วงปกติ 17กคแล้วแต่ยังไม่ได้ชำระค่าเทอม ส่วนลดจะปรับไหมคะถ้าจ่าย 31สค,ชำระเงิน/ใบเสร็จรับเงิน
หรือขอลงทะเบียนใหม่ได้มั้ยคะ จะได้ลดค่าเทอม50% ไปเลย จะได้ไม่งง🥲🥲,ชำระเงิน/ใบเสร็จรับเงิน
ค่าเทอมซัมเมอร์ การผ่อนผัน ชำระได้ถึงเมื่อไหร่คะ,ชำระเงิน/ใบเสร็จรับเงิน
อันนี้คือค่าใช่จ่ายที่ยังไม่ได้ลดตาม % ที่มหาลัยประกาศค่ะ,ชำระเงิน/ใบเสร็จรับเงิน
ระบบจะคำนวณให้ หรือ นศ ต้องคำนวณเองคะ?,ชำระเงิน/ใบเสร็จรับเงิน
สวัสดีครับ ขอสอบถามหน่อยครับ ผมสามารถขอเปลี่ยนรูปใน reg tu ในการขึ้นทะเบียนนักศึกษาได้ไหมครับ พอดีอัพโหลดขึ้นเว็บแล้วมันไม่ชัดเลยครับ,ประวัตินักศึกษา
สวัสดีค่า รบกวนสอบถามค่ะ ในกรณีที่ต้องการถอยรายวิชาในวันที่ 6-15 นี้ รายวิชาที่ถอนจะได้รับค่าจดทะเบียนคืนมั้ยคะ 🙏🏻,ลงทะเบียนเรียน
ต้องลงเรียน TU 050 มั้ยคะ,ลงทะเบียนเรียน
คือผลการขอโควต้ารอบแรกยังขึ้นบนระบบ TBS quota เรายังมีสิทธิ์ในโควต้าของคณะอยู่ใหม่คะหรือต้องทำการขอใหม่เลยคะ,ลงทะเบียนเรียน
คือหนูจะแก้แค่เบอร์โทรศัพท์บ้านที่ไม่ได้ใช้แล้ว และเบอร์บ้านมันขึ้นเป็นเบอร์ติดต่อแทน,ประวัตินักศึกษา
เพราะจริงๆที่คณะลงทะเบียนกันไปแล้วตั้งแต่วันที่ 23-25 มิ.ย. แต่ว่าปล่อยหลุดไป ก็เลยไม่รู้ว่าลงตอนไหนได้อีกอะค่ะ,ลงทะเบียนเรียน
อยากได้ข้อมูล ค่าใช้จ่ายตบอดหลักสูตร,ชำระเงิน/ใบเสร็จรับเงิน
ก้อคือโครงการพิเศษที่ลงทะเบียนไปเมื่อช่วง12-15กคเเล้วไม่ต้องลงใหม่รอชำระเงินวันที่30สค เเบบที่ได้รับส่วนลดเเล้ว ใช่ไหมครับ,ชำระเงิน/ใบเสร็จรับเงิน
แล้วถ้าต้องการใช้ใบรับรองคุณวุฒิในการเรียนต่อ ปโท ภายในวันที่20 สามารถขอได้ไหมคะ,ขอเอกสาร/ใบรับรอง
ของหนูคือ ปี 1 วิทยลัยนวัตกรรม สาขา การจัดการมรดกวัฒนธรรมเเละ อุสาหกรรมสร้างสรรค์ คือลงเเค่วิชาที่ขอโควต้าใช่มั้ยคะ,ลงทะเบียนเรียน
มันไม่ขึ้นในให้ดึงโควต้าอะครับ,ลงทะเบียนเรียน
เอกสารส่งข้อมูลต่างๆอ่ะค่ะ,ขอเอกสาร/ใบรับรอง
นศโครงการปกติที่ลงทะเบียนไปแล้วก็รอชำระเงิน จะปรับค่าลงทะเบียนอีกรอบวันที่30 สิงหาใช่มั้ยคะ,ชำระเงิน/ใบเสร็จรับเงิน
เป็นนักศึกษาโครงการพิเศษที่ลงทะเบียนแต่ยังไม่ได้ชำระ ก็คือให้รอวันที่30ส.ค.64 เลยใช่ไหมค่ะ ถึงชำระเงินในยอดที่ลดหย่อนตามที่มหาลัยกำหนด คือพอดียอดที่ขึ้นในแอพตอนนี้เห็นว่ายังไม่ลดหย่อน ค่ะ,ลงทะเบียนเรียน
ถ้าสมมติดรอปไปเทอมนึงแล้ว เทอม2กลับมาคือต้องอะไรยังไงหรอคะ สามารถเรียนปี2เทอม2ต่อได้เลยแล้วค่อยไปเก็บตัวที่เหลือจากเทอม1ปีอื่นหรือว่ายังไงคะ,ลงทะเบียนเรียน
หนูจะรู้ได้ยังไงว่าจะต้องลงทะเบียนวิชาอะไรบ้างคะ,ลงทะเบียนเรียน
สวัสดีค่ะ มีเรื่องสอบถามอีกเล็กน้อยนะคะ เราเพิ่งเห็นว่าเขาจะเปิดเทอมใหม่วันที่7 เเต่เราลืมจ่ายค่าเรียนน่ะค่ะ เเล้การจ่ายรอบล่าช้าก็เป็นวันที่20-22 เเบบนั้นเราจะยังได้เรียนวิชาที่เราลงไปไหมคะ หรือต้องรอจ่ายเงินก่อนถึงเข้าเรียนได้TT,ชำระเงิน/ใบเสร็จรับเงิน
แล้วก็ขอถามเพิ่มเติมในส่วนของนักศึกษา64ค่ะ วนที่ต้องจ่ายเงินค่าเรียนคือวันที่30เป็นต้นไปใช่ไหมคะ,ชำระเงิน/ใบเสร็จรับเงิน
